ligne,colonne,type
4,14,PLAGE
4,26,PLAGE
4,27,HERBE
4,28,HERBE
4,29,ARBRE
4,30,HERBE
4,31,HERBE
4,32,ARBRE
4,33,HERBE
4,34,HERBE
4,35,PLAGE
5,0,HERBE
5,1,HERBE
5,2,MONTAGNE
5,3,HERBE
5,4,HERBE
5,5,MONTAGNE
5,6,HERBE
5,7,HERBE
5,8,MONTAGNE
5,9,HERBE
5,10,HERBE
5,11,MONTAGNE
5,12,HERBE
5,13,PLAGE
5,25,PLAGE
5,26,HERBE
5,27,HERBE
5,28,ARBRE
5,29,HERBE
5,30,HERBE
5,31,ARBRE
5,32,HERBE
5,33,HERBE
5,34,ARBRE
5,35,HERBE
5,36,PLAGE
6,0,HERBE
6,1,HERBE
6,2,HERBE
6,3,MONTAGNE
6,4,HERBE
6,5,HERBE
6,6,MONTAGNE
6,7,HERBE
6,8,HERBE
6,9,MONTAGNE
6,10,HERBE
6,11,HERBE
6,12,PLAGE
6,25,PLAGE
6,26,HERBE
6,27,ARBRE
6,28,HERBE
6,29,HERBE
6,30,ARBRE
6,31,HERBE
6,32,HERBE
6,33,ARBRE
6,34,HERBE
6,35,HERBE
6,36,ARBRE
6,37,PLAGE
7,0,HERBE
7,1,MONTAGNE
7,2,HERBE
7,3,HERBE
7,4,MONTAGNE
7,5,HERBE
7,6,HERBE
7,7,MONTAGNE
7,8,HERBE
7,9,HERBE
7,10,MONTAGNE
7,11,PLAGE
7,24,PLAGE
7,25,HERBE
7,26,ARBRE
7,27,HERBE
7,28,HERBE
7,29,ARBRE
7,30,HERBE
7,31,HERBE
7,32,ARBRE
7,33,HERBE
7,34,HERBE
7,35,ARBRE
7,36,HERBE
7,37,HERBE
7,38,PLAGE
8,0,HERBE
8,1,HERBE
8,2,MONTAGNE
8,3,HERBE
8,4,HERBE
8,5,MONTAGNE
8,6,HERBE
8,7,HERBE
8,8,MONTAGNE
8,9,HERBE
8,10,HERBE
8,11,PLAGE
8,24,PLAGE
8,25,ARBRE
8,26,HERBE
8,27,HERBE
8,28,ARBRE
8,29,HERBE
8,30,HERBE
8,31,ARBRE
8,32,HERBE
8,33,HERBE
8,34,ARBRE
8,35,HERBE
8,36,HERBE
8,37,ARBRE
8,38,HERBE
8,39,PLAGE
9,0,HERBE
9,1,HERBE
9,2,HERBE
9,3,MONTAGNE
9,4,HERBE
9,5,HERBE
9,6,MONTAGNE
9,7,HERBE
9,8,HERBE
9,9,MONTAGNE
9,10,HERBE
9,11,PLAGE
9,23,PLAGE
9,24,HERBE
9,25,HERBE
9,26,HERBE
9,27,ARBRE
9,28,HERBE
9,29,HERBE
9,30,ARBRE
9,31,HERBE
9,32,HERBE
9,33,ARBRE
9,34,HERBE
9,35,HERBE
9,36,ARBRE
9,37,HERBE
9,38,HERBE
9,39,ARBRE
9,40,PLAGE
10,0,HERBE
10,1,MONTAGNE
10,2,HERBE
10,3,HERBE
10,4,MONTAGNE
10,5,HERBE
10,6,HERBE
10,7,MONTAGNE
10,8,HERBE
10,9,HERBE
10,10,MONTAGNE
10,11,HERBE
10,12,PLAGE
10,23,PLAGE
10,24,HERBE
10,25,HERBE
10,26,ARBRE
10,27,HERBE
10,28,HERBE
10,29,ARBRE
10,30,HERBE
10,31,HERBE
10,32,ARBRE
10,33,HERBE
10,34,HERBE
10,35,ARBRE
10,36,HERBE
10,37,HERBE
10,38,ARBRE
10,39,HERBE
10,40,HERBE
10,41,PLAGE
11,0,HERBE
11,1,HERBE
11,2,MONTAGNE
11,3,HERBE
11,4,HERBE
11,5,MONTAGNE
11,6,HERBE
11,7,HERBE
11,8,MONTAGNE
11,9,HERBE
11,10,HERBE
11,11,MONTAGNE
11,12,HERBE
11,13,PLAGE
11,22,PLAGE
11,23,HERBE
11,24,HERBE
11,25,ARBRE
11,26,HERBE
11,27,HERBE
11,28,ARBRE
11,29,HERBE
11,30,HERBE
11,31,ARBRE
11,32,HERBE
11,33,HERBE
11,34,ARBRE
11,35,HERBE
11,36,HERBE
11,37,ARBRE
11,38,HERBE
11,39,HERBE
11,40,ARBRE
11,41,HERBE
11,42,PLAGE
12,0,HERBE
12,1,PLAGE
12,2,PLAGE
12,3,PLAGE
12,4,PLAGE
12,5,PLAGE
12,6,PLAGE
12,7,PLAGE
12,8,PLAGE
12,9,PLAGE
12,10,PLAGE
12,11,PLAGE
12,12,PLAGE
12,13,PLAGE
12,14,PLAGE
12,22,PLAGE
12,23,HERBE
12,24,HERBE
12,25,HERBE
12,26,HERBE
12,27,ARBRE
12,28,HERBE
12,29,HERBE
12,30,ARBRE
12,31,HERBE
12,32,HERBE
12,33,ARBRE
12,34,HERBE
12,35,HERBE
12,36,ARBRE
12,37,HERBE
12,38,HERBE
12,39,ARBRE
12,40,HERBE
12,41,HERBE
12,42,HERBE
12,43,PLAGE
13,21,PLAGE
13,22,HERBE
13,23,HERBE
13,24,HERBE
13,25,HERBE
13,26,ARBRE
13,27,HERBE
13,28,HERBE
13,29,ARBRE
13,30,HERBE
13,31,HERBE
13,32,ARBRE
13,33,HERBE
13,34,HERBE
13,35,ARBRE
13,36,HERBE
13,37,HERBE
13,38,ARBRE
13,39,HERBE
13,40,HERBE
13,41,HERBE
13,42,HERBE
13,43,HERBE
13,44,PLAGE
14,18,PLAGE
14,19,PLAGE
14,20,PLAGE
14,21,MONTAGNE
14,22,MONTAGNE
14,23,HERBE
14,24,HERBE
14,25,HERBE
14,26,HERBE
14,27,HERBE
14,28,HERBE
14,29,HERBE
14,30,HERBE
14,31,HERBE
14,32,HERBE
14,33,HERBE
14,34,HERBE
14,35,HERBE
14,36,HERBE
14,37,HERBE
14,38,HERBE
14,39,HERBE
14,40,HERBE
14,41,HERBE
14,42,HERBE
14,43,HERBE
14,44,HERBE
14,45,PLAGE
14,46,PLAGE
14,47,PLAGE
14,48,PLAGE
14,49,PLAGE
14,50,PLAGE
14,51,PLAGE
14,52,PLAGE
15,15,PLAGE
15,16,PLAGE
15,17,PLAGE
15,18,ARBRE
15,19,MONTAGNE
15,20,MONTAGNE
15,21,ARBRE
15,22,HERBE
15,23,HERBE
15,24,ARBRE
15,25,HERBE
15,26,HERBE
15,27,ARBRE
15,28,HERBE
15,29,HERBE
15,30,ARBRE
15,31,HERBE
15,32,HERBE
15,33,ARBRE
15,34,HERBE
15,35,HERBE
15,36,ARBRE
15,37,HERBE
15,38,HERBE
15,39,ARBRE
15,40,HERBE
15,41,HERBE
15,42,ARBRE
15,43,HERBE
15,44,HERBE
15,45,ARBRE
15,46,HERBE
15,47,HERBE
15,48,ARBRE
15,49,HERBE
15,50,HERBE
15,51,ARBRE
15,52,HERBE
15,53,PLAGE
15,54,PLAGE
16,12,PLAGE
16,13,PLAGE
16,14,PLAGE
16,15,MONTAGNE
16,16,HERBE
16,17,MONTAGNE
16,18,HERBE
16,19,HERBE
16,20,ARBRE
16,21,HERBE
16,22,HERBE
16,23,ARBRE
16,24,HERBE
16,25,HERBE
16,26,ARBRE
16,27,HERBE
16,28,HERBE
16,29,ARBRE
16,30,HERBE
16,31,HERBE
16,32,ARBRE
16,33,HERBE
16,34,HERBE
16,35,ARBRE
16,36,HERBE
16,37,HERBE
16,38,ARBRE
16,39,HERBE
16,40,HERBE
16,41,ARBRE
16,42,HERBE
16,43,HERBE
16,44,ARBRE
16,45,HERBE
16,46,HERBE
16,47,ARBRE
16,48,HERBE
16,49,HERBE
16,50,ARBRE
16,51,HERBE
16,52,HERBE
16,53,ARBRE
16,54,HERBE
16,55,PLAGE
16,56,PLAGE
17,10,PLAGE
17,11,PLAGE
17,12,MONTAGNE
17,13,MONTAGNE
17,14,HERBE
17,15,MONTAGNE
17,16,ARBRE
17,17,HERBE
17,18,HERBE
17,19,ARBRE
17,20,HERBE
17,21,HERBE
17,22,ARBRE
17,23,HERBE
17,24,HERBE
17,25,ARBRE
17,26,HERBE
17,27,HERBE
17,28,ARBRE
17,29,HERBE
17,30,HERBE
17,31,ARBRE
17,32,HERBE
17,33,HERBE
17,34,ARBRE
17,35,HERBE
17,36,HERBE
17,37,ARBRE
17,38,HERBE
17,39,HERBE
17,40,ARBRE
17,41,HERBE
17,42,HERBE
17,43,ARBRE
17,44,HERBE
17,45,HERBE
17,46,ARBRE
17,47,HERBE
17,48,HERBE
17,49,ARBRE
17,50,HERBE
17,51,HERBE
17,52,ARBRE
17,53,HERBE
17,54,HERBE
17,55,ARBRE
17,56,HERBE
17,57,PLAGE
18,8,PLAGE
18,9,PLAGE
18,10,MONTAGNE
18,11,MONTAGNE
18,12,HERBE
18,13,MONTAGNE
18,14,HERBE
18,15,ARBRE
18,16,HERBE
18,17,HERBE
18,18,ARBRE
18,19,HERBE
18,20,HERBE
18,21,ARBRE
18,22,HERBE
18,23,HERBE
18,24,ARBRE
18,25,HERBE
18,26,HERBE
18,27,ARBRE
18,28,HERBE
18,29,HERBE
18,30,ARBRE
18,31,HERBE
18,32,HERBE
18,33,ARBRE
18,34,HERBE
18,35,HERBE
18,36,ARBRE
18,37,HERBE
18,38,HERBE
18,39,ARBRE
18,40,HERBE
18,41,HERBE
18,42,ARBRE
18,43,HERBE
18,44,HERBE
18,45,ARBRE
18,46,HERBE
18,47,HERBE
18,48,ARBRE
18,49,HERBE
18,50,HERBE
18,51,ARBRE
18,52,HERBE
18,53,HERBE
18,54,ARBRE
18,55,HERBE
18,56,HERBE
18,57,ARBRE
18,58,PLAGE
19,7,PLAGE
19,8,MONTAGNE
19,9,MONTAGNE
19,10,HERBE
19,11,MONTAGNE
19,12,MONTAGNE
19,13,HERBE
19,14,HERBE
19,15,HERBE
19,16,HERBE
19,17,ARBRE
19,18,HERBE
19,19,HERBE
19,20,ARBRE
19,21,HERBE
19,22,HERBE
19,23,ARBRE
19,24,HERBE
19,25,HERBE
19,26,ARBRE
19,27,HERBE
19,28,HERBE
19,29,ARBRE
19,30,HERBE
19,31,HERBE
19,32,ARBRE
19,33,HERBE
19,34,HERBE
19,35,ARBRE
19,36,HERBE
19,37,HERBE
19,38,ARBRE
19,39,HERBE
19,40,HERBE
19,41,ARBRE
19,42,HERBE
19,43,HERBE
19,44,ARBRE
19,45,HERBE
19,46,HERBE
19,47,ARBRE
19,48,HERBE
19,49,HERBE
19,50,ARBRE
19,51,HERBE
19,52,HERBE
19,53,ARBRE
19,54,HERBE
19,55,HERBE
19,56,ARBRE
19,57,HERBE
19,58,HERBE
19,59,PLAGE
19,60,PLAGE
20,6,PLAGE
20,7,MONTAGNE
20,8,HERBE
20,9,MONTAGNE
20,10,MONTAGNE
20,11,HERBE
20,12,HERBE
20,13,HERBE
20,14,HERBE
20,15,HERBE
20,16,ARBRE
20,17,HERBE
20,18,HERBE
20,19,ARBRE
20,20,HERBE
20,21,HERBE
20,22,ARBRE
20,23,HERBE
20,24,HERBE
20,25,ARBRE
20,26,HERBE
20,27,HERBE
20,28,ARBRE
20,29,HERBE
20,30,HERBE
20,31,ARBRE
20,32,HERBE
20,33,HERBE
20,34,ARBRE
20,35,HERBE
20,36,HERBE
20,37,ARBRE
20,38,HERBE
20,39,HERBE
20,40,ARBRE
20,41,HERBE
20,42,HERBE
20,43,ARBRE
20,44,HERBE
20,45,HERBE
20,46,ARBRE
20,47,HERBE
20,48,HERBE
20,49,ARBRE
20,50,HERBE
20,51,HERBE
20,52,ARBRE
20,53,HERBE
20,54,HERBE
20,55,ARBRE
20,56,HERBE
20,57,HERBE
20,58,ARBRE
20,59,HERBE
20,60,HERBE
20,61,PLAGE
21,6,PLAGE
21,7,MONTAGNE
21,8,MONTAGNE
21,9,HERBE
21,10,MONTAGNE
21,11,MONTAGNE
21,12,HERBE
21,13,HERBE
21,14,HERBE
21,15,ARBRE
21,16,HERBE
21,17,HERBE
21,18,ARBRE
21,19,HERBE
21,20,HERBE
21,21,ARBRE
21,22,HERBE
21,23,HERBE
21,24,ARBRE
21,25,HERBE
21,26,HERBE
21,27,ARBRE
21,28,HERBE
21,29,HERBE
21,30,ARBRE
21,31,HERBE
21,32,HERBE
21,33,ARBRE
21,34,HERBE
21,35,HERBE
21,36,ARBRE
21,37,HERBE
21,38,HERBE
21,39,ARBRE
21,40,HERBE
21,41,HERBE
21,42,ARBRE
21,43,HERBE
21,44,HERBE
21,45,ARBRE
21,46,HERBE
21,47,HERBE
21,48,ARBRE
21,49,HERBE
21,50,HERBE
21,51,ARBRE
21,52,HERBE
21,53,HERBE
21,54,ARBRE
21,55,HERBE
21,56,HERBE
21,57,ARBRE
21,58,HERBE
21,59,HERBE
21,60,HERBE
21,61,HERBE
21,62,PLAGE
22,6,PLAGE
22,7,HERBE
22,8,MONTAGNE
22,9,MONTAGNE
22,10,HERBE
22,11,MONTAGNE
22,12,HERBE
22,13,HERBE
22,14,HERBE
22,15,HERBE
22,16,HERBE
22,17,ARBRE
22,18,HERBE
22,19,HERBE
22,20,ARBRE
22,21,HERBE
22,22,HERBE
22,23,ARBRE
22,24,HERBE
22,25,HERBE
22,26,ARBRE
22,27,HERBE
22,28,HERBE
22,29,ARBRE
22,30,HERBE
22,31,HERBE
22,32,ARBRE
22,33,HERBE
22,34,HERBE
22,35,ARBRE
22,36,HERBE
22,37,HERBE
22,38,ARBRE
22,39,HERBE
22,40,HERBE
22,41,ARBRE
22,42,HERBE
22,43,HERBE
22,44,ARBRE
22,45,HERBE
22,46,HERBE
22,47,ARBRE
22,48,HERBE
22,49,HERBE
22,50,ARBRE
22,51,HERBE
22,52,HERBE
22,53,ARBRE
22,54,HERBE
22,55,HERBE
22,56,ARBRE
22,57,HERBE
22,58,HERBE
22,59,HERBE
22,60,HERBE
22,61,HERBE
22,62,HERBE
22,63,PLAGE
23,7,PLAGE
23,8,HERBE
23,9,MONTAGNE
23,10,MONTAGNE
23,11,HERBE
23,12,MONTAGNE
23,13,HERBE
23,14,HERBE
23,15,HERBE
23,16,ARBRE
23,17,HERBE
23,18,HERBE
23,19,ARBRE
23,20,HERBE
23,21,HERBE
23,22,ARBRE
23,23,HERBE
23,24,HERBE
23,25,ARBRE
23,26,HERBE
23,27,HERBE
23,28,ARBRE
23,29,HERBE
23,30,HERBE
23,31,ARBRE
23,32,HERBE
23,33,HERBE
23,34,ARBRE
23,35,HERBE
23,36,HERBE
23,37,ARBRE
23,38,HERBE
23,39,HERBE
23,40,ARBRE
23,41,HERBE
23,42,HERBE
23,43,ARBRE
23,44,HERBE
23,45,HERBE
23,46,ARBRE
23,47,HERBE
23,48,HERBE
23,49,ARBRE
23,50,HERBE
23,51,HERBE
23,52,ARBRE
23,53,HERBE
23,54,HERBE
23,55,ARBRE
23,56,HERBE
23,57,HERBE
23,58,ARBRE
23,59,HERBE
23,60,HERBE
23,61,HERBE
23,62,HERBE
23,63,HERBE
23,64,PLAGE
24,8,PLAGE
24,9,HERBE
24,10,MONTAGNE
24,11,MONTAGNE
24,12,HERBE
24,13,MONTAGNE
24,14,HERBE
24,15,ARBRE
24,16,HERBE
24,17,HERBE
24,18,ARBRE
24,19,HERBE
24,20,HERBE
24,21,ARBRE
24,22,HERBE
24,23,HERBE
24,24,ARBRE
24,25,HERBE
24,26,HERBE
24,27,ARBRE
24,28,HERBE
24,29,HERBE
24,30,ARBRE
24,31,HERBE
24,32,HERBE
24,33,ARBRE
24,34,HERBE
24,35,HERBE
24,36,ARBRE
24,37,HERBE
24,38,HERBE
24,39,ARBRE
24,40,HERBE
24,41,HERBE
24,42,ARBRE
24,43,HERBE
24,44,HERBE
24,45,ARBRE
24,46,HERBE
24,47,HERBE
24,48,ARBRE
24,49,HERBE
24,50,HERBE
24,51,ARBRE
24,52,HERBE
24,53,HERBE
24,54,ARBRE
24,55,HERBE
24,56,HERBE
24,57,ARBRE
24,58,HERBE
24,59,HERBE
24,60,HERBE
24,61,HERBE
24,62,HERBE
24,63,HERBE
24,64,HERBE
24,65,PLAGE
25,9,PLAGE
25,10,PLAGE
25,11,MONTAGNE
25,12,MONTAGNE
25,13,HERBE
25,14,MONTAGNE
25,15,HERBE
25,16,HERBE
25,17,ARBRE
25,18,HERBE
25,19,HERBE
25,20,ARBRE
25,21,HERBE
25,22,HERBE
25,23,ARBRE
25,24,HERBE
25,25,HERBE
25,26,ARBRE
25,27,HERBE
25,28,HERBE
25,29,ARBRE
25,30,HERBE
25,31,HERBE
25,32,ARBRE
25,33,HERBE
25,34,HERBE
25,35,ARBRE
25,36,HERBE
25,37,HERBE
25,38,ARBRE
25,39,HERBE
25,40,HERBE
25,41,ARBRE
25,42,HERBE
25,43,HERBE
25,44,ARBRE
25,45,HERBE
25,46,HERBE
25,47,ARBRE
25,48,HERBE
25,49,HERBE
25,50,ARBRE
25,51,HERBE
25,52,HERBE
25,53,ARBRE
25,54,HERBE
25,55,HERBE
25,56,ARBRE
25,57,HERBE
25,58,HERBE
25,59,HERBE
25,60,HERBE
25,61,HERBE
25,62,HERBE
25,63,HERBE
25,64,HERBE
25,65,HERBE
25,66,HERBE
26,11,PLAGE
26,12,PLAGE
26,13,PLAGE
26,14,HERBE
26,15,MONTAGNE
26,16,MONTAGNE
26,17,HERBE
26,18,HERBE
26,19,ARBRE
26,20,HERBE
26,21,HERBE
26,22,ARBRE
26,23,HERBE
26,24,HERBE
26,25,ARBRE
26,26,HERBE
26,27,HERBE
26,28,ARBRE
26,29,HERBE
26,30,HERBE
26,31,ARBRE
26,32,HERBE
26,33,HERBE
26,34,ARBRE
26,35,HERBE
26,36,HERBE
26,37,ARBRE
26,38,HERBE
26,39,HERBE
26,40,ARBRE
26,41,HERBE
26,42,HERBE
26,43,ARBRE
26,44,HERBE
26,45,HERBE
26,46,ARBRE
26,47,HERBE
26,48,HERBE
26,49,ARBRE
26,50,HERBE
26,51,HERBE
26,52,ARBRE
26,53,HERBE
26,54,HERBE
26,55,ARBRE
26,56,HERBE
26,57,HERBE
26,58,ARBRE
26,59,HERBE
26,60,HERBE
26,61,HERBE
26,62,HERBE
26,63,HERBE
26,64,HERBE
26,65,HERBE
26,66,HERBE
27,14,PLAGE
27,15,PLAGE
27,16,PLAGE
27,17,MONTAGNE
27,18,ARBRE
27,19,MONTAGNE
27,20,HERBE
27,21,ARBRE
27,22,HERBE
27,23,HERBE
27,24,ARBRE
27,25,HERBE
27,26,HERBE
27,27,ARBRE
27,28,HERBE
27,29,HERBE
27,30,ARBRE
27,31,HERBE
27,32,HERBE
27,33,ARBRE
27,34,HERBE
27,35,HERBE
27,36,ARBRE
27,37,HERBE
27,38,HERBE
27,39,ARBRE
27,40,HERBE
27,41,HERBE
27,42,ARBRE
27,43,HERBE
27,44,HERBE
27,45,ARBRE
27,46,HERBE
27,47,HERBE
27,48,ARBRE
27,49,HERBE
27,50,HERBE
27,51,ARBRE
27,52,HERBE
27,53,HERBE
27,54,ARBRE
27,55,HERBE
27,56,HERBE
27,57,ARBRE
27,58,HERBE
27,59,HERBE
27,60,HERBE
27,61,HERBE
27,62,HERBE
27,63,HERBE
27,64,HERBE
27,65,HERBE
27,66,HERBE
28,17,PLAGE
28,18,PLAGE
28,19,PLAGE
28,20,MONTAGNE
28,21,MONTAGNE
28,22,HERBE
28,23,ARBRE
28,24,HERBE
28,25,HERBE
28,26,ARBRE
28,27,HERBE
28,28,HERBE
28,29,ARBRE
28,30,HERBE
28,31,HERBE
28,32,ARBRE
28,33,HERBE
28,34,HERBE
28,35,ARBRE
28,36,HERBE
28,37,HERBE
28,38,ARBRE
28,39,HERBE
28,40,HERBE
28,41,ARBRE
28,42,HERBE
28,43,HERBE
28,44,ARBRE
28,45,HERBE
28,46,HERBE
28,47,ARBRE
28,48,HERBE
28,49,HERBE
28,50,ARBRE
28,51,HERBE
28,52,HERBE
28,53,ARBRE
28,54,HERBE
28,55,HERBE
28,56,ARBRE
28,57,HERBE
28,58,HERBE
28,59,HERBE
28,60,HERBE
28,61,HERBE
28,62,HERBE
28,63,HERBE
28,64,HERBE
28,65,PLAGE
29,20,PLAGE
29,21,PLAGE
29,22,PLAGE
29,23,HERBE
29,24,HERBE
29,25,ARBRE
29,26,HERBE
29,27,HERBE
29,28,ARBRE
29,29,HERBE
29,30,HERBE
29,31,ARBRE
29,32,HERBE
29,33,HERBE
29,34,ARBRE
29,35,HERBE
29,36,HERBE
29,37,ARBRE
29,38,HERBE
29,39,HERBE
29,40,ARBRE
29,41,HERBE
29,42,HERBE
29,43,ARBRE
29,44,HERBE
29,45,HERBE
29,46,ARBRE
29,47,HERBE
29,48,HERBE
29,49,ARBRE
29,50,HERBE
29,51,HERBE
29,52,ARBRE
29,53,HERBE
29,54,HERBE
29,55,ARBRE
29,56,HERBE
29,57,HERBE
29,58,ARBRE
29,59,HERBE
29,60,HERBE
29,61,HERBE
29,62,HERBE
29,63,HERBE
29,64,PLAGE
30,23,PLAGE
30,24,PLAGE
30,25,PLAGE
30,26,HERBE
30,27,ARBRE
30,28,HERBE
30,29,HERBE
30,30,ARBRE
30,31,HERBE
30,32,HERBE
30,33,ARBRE
30,34,HERBE
30,35,HERBE
30,36,ARBRE
30,37,HERBE
30,38,HERBE
30,39,ARBRE
30,40,HERBE
30,41,HERBE
30,42,ARBRE
30,43,HERBE
30,44,HERBE
30,45,ARBRE
30,46,HERBE
30,47,HERBE
30,48,ARBRE
30,49,HERBE
30,50,HERBE
30,51,ARBRE
30,52,HERBE
30,53,HERBE
30,54,ARBRE
30,55,HERBE
30,56,HERBE
30,57,ARBRE
30,58,HERBE
30,59,HERBE
30,60,HERBE
30,61,HERBE
30,62,HERBE
30,63,PLAGE
31,26,PLAGE
31,27,PLAGE
31,28,HERBE
31,29,HERBE
31,30,HERBE
31,31,HERBE
31,32,HERBE
31,33,HERBE
31,34,HERBE
31,35,HERBE
31,36,HERBE
31,37,HERBE
31,38,HERBE
31,39,HERBE
31,40,HERBE
31,41,HERBE
31,42,HERBE
31,43,HERBE
31,44,HERBE
31,45,HERBE
31,46,HERBE
31,47,HERBE
31,48,HERBE
31,49,HERBE
31,50,HERBE
31,51,HERBE
31,52,HERBE
31,53,HERBE
31,54,HERBE
31,55,HERBE
31,56,HERBE
31,57,HERBE
31,58,HERBE
31,59,HERBE
31,60,HERBE
31,61,HERBE
31,62,PLAGE
32,28,PLAGE
32,29,PLAGE
32,30,PLAGE
32,31,PLAGE
32,32,PLAGE
32,33,PLAGE
32,34,PLAGE
32,35,PLAGE
32,36,PLAGE
32,37,PLAGE
32,38,PLAGE
32,39,PLAGE
32,40,PLAGE
32,41,PLAGE
32,42,PLAGE
32,43,PLAGE
32,44,PLAGE
32,45,PLAGE
32,46,PLAGE
32,47,PLAGE
32,48,PLAGE
32,49,PLAGE
32,50,PLAGE
32,51,PLAGE
32,52,PLAGE
32,53,PLAGE
32,54,PLAGE
32,55,PLAGE
32,56,PLAGE
32,57,PLAGE
32,58,PLAGE
32,59,PLAGE
32,60,PLAGE
32,61,PLAGE
