ligne,colonne,type
6,18,ARBRE
6,19,HERBE
6,20,HERBE
6,21,HERBE
6,22,HERBE
6,23,HERBE
6,24,HERBE
6,25,HERBE
6,26,HERBE
6,27,HERBE
6,28,HERBE
6,29,HERBE
6,103,PLAGE
6,104,PLAGE
6,105,HERBE
6,106,HERBE
6,107,HERBE
6,108,HERBE
6,109,HERBE
6,110,HERBE
6,111,HERBE
6,112,HERBE
6,113,HERBE
6,114,HERBE
6,115,HERBE
6,116,HERBE
6,117,HERBE
6,118,HERBE
6,119,HERBE
6,120,HERBE
6,121,HERBE
6,122,HERBE
6,123,HERBE
6,124,HERBE
6,125,HERBE
6,126,HERBE
6,127,HERBE
6,128,HERBE
6,129,HERBE
6,130,HERBE
6,131,HERBE
6,132,HERBE
6,133,PLAGE
6,134,PLAGE
7,4,PLAGE
7,5,MONTAGNE
7,6,MONTAGNE
7,7,MONTAGNE
7,8,MONTAGNE
7,9,HERBE
7,10,HERBE
7,11,ARBRE
7,12,HERBE
7,13,HERBE
7,14,ARBRE
7,15,HERBE
7,16,HERBE
7,17,ARBRE
7,18,HERBE
7,19,HERBE
7,20,HERBE
7,21,HERBE
7,22,HERBE
7,23,HERBE
7,24,HERBE
7,25,HERBE
7,26,HERBE
7,27,HERBE
7,28,HERBE
7,101,PLAGE
7,102,PLAGE
7,103,HERBE
7,104,HERBE
7,105,HERBE
7,106,HERBE
7,107,HERBE
7,108,HERBE
7,109,HERBE
7,110,HERBE
7,111,HERBE
7,112,HERBE
7,113,HERBE
7,114,HERBE
7,115,HERBE
7,116,HERBE
7,117,HERBE
7,118,HERBE
7,119,HERBE
7,120,HERBE
7,121,HERBE
7,122,HERBE
7,123,HERBE
7,124,HERBE
7,125,HERBE
7,126,HERBE
7,127,HERBE
7,128,HERBE
7,129,HERBE
7,130,HERBE
7,131,HERBE
7,132,HERBE
7,133,PLAGE
7,134,PLAGE
8,4,PLAGE
8,5,MONTAGNE
8,6,MONTAGNE
8,7,MONTAGNE
8,8,PLAGE
8,9,PLAGE
8,10,ARBRE
8,11,HERBE
8,12,HERBE
8,13,ARBRE
8,14,HERBE
8,15,HERBE
8,16,ARBRE
8,17,HERBE
8,18,HERBE
8,19,PLAGE
8,20,PLAGE
8,21,HERBE
8,22,HERBE
8,23,HERBE
8,24,HERBE
8,25,HERBE
8,26,HERBE
8,100,PLAGE
8,101,HERBE
8,102,HERBE
8,103,HERBE
8,104,HERBE
8,105,HERBE
8,106,HERBE
8,107,HERBE
8,108,HERBE
8,109,HERBE
8,110,ARBRE
8,111,HERBE
8,112,ARBRE
8,113,HERBE
8,114,ARBRE
8,115,HERBE
8,116,ARBRE
8,117,HERBE
8,118,ARBRE
8,119,HERBE
8,120,ARBRE
8,121,HERBE
8,122,HERBE
8,123,HERBE
8,124,HERBE
8,125,HERBE
8,126,HERBE
8,127,HERBE
8,128,HERBE
8,129,HERBE
8,130,PLAGE
8,131,PLAGE
8,132,PLAGE
8,133,PLAGE
8,134,PLAGE
9,4,PLAGE
9,5,PLAGE
9,6,PLAGE
9,7,PLAGE
9,10,PLAGE
9,11,HERBE
9,12,ARBRE
9,13,HERBE
9,14,HERBE
9,15,ARBRE
9,16,HERBE
9,17,HERBE
9,18,PLAGE
9,21,PLAGE
9,22,PLAGE
9,23,HERBE
9,101,PLAGE
9,102,HERBE
9,103,HERBE
9,104,HERBE
9,105,HERBE
9,106,HERBE
9,107,HERBE
9,108,HERBE
9,109,HERBE
9,110,HERBE
9,111,ARBRE
9,112,HERBE
9,113,ARBRE
9,114,HERBE
9,115,ARBRE
9,116,HERBE
9,117,ARBRE
9,118,HERBE
9,119,ARBRE
9,120,HERBE
9,121,ARBRE
9,122,HERBE
9,123,HERBE
9,124,HERBE
9,125,HERBE
9,126,HERBE
9,127,HERBE
9,128,HERBE
9,129,PLAGE
9,130,PLAGE
9,134,PLAGE
10,10,PLAGE
10,11,PLAGE
10,12,PLAGE
10,13,PLAGE
10,14,PLAGE
10,15,PLAGE
10,16,PLAGE
10,17,PLAGE
10,99,MONTAGNE
10,100,MONTAGNE
10,101,MONTAGNE
10,102,MONTAGNE
10,103,MONTAGNE
10,104,MONTAGNE
10,105,MONTAGNE
10,106,MONTAGNE
10,107,MONTAGNE
10,108,HERBE
10,109,HERBE
10,110,ARBRE
10,111,HERBE
10,112,ARBRE
10,113,HERBE
10,114,ARBRE
10,115,HERBE
10,116,ARBRE
10,117,HERBE
10,118,ARBRE
10,119,HERBE
10,120,HERBE
10,121,HERBE
10,122,HERBE
10,123,HERBE
10,124,HERBE
10,125,PLAGE
10,126,PLAGE
10,127,PLAGE
10,128,PLAGE
10,129,PLAGE
10,132,PLAGE
10,133,PLAGE
10,134,PLAGE
11,96,MONTAGNE
11,97,MONTAGNE
11,98,MONTAGNE
11,99,MONTAGNE
11,100,MONTAGNE
11,101,MONTAGNE
11,102,MONTAGNE
11,103,MONTAGNE
11,104,MONTAGNE
11,105,HERBE
11,106,HERBE
11,107,ARBRE
11,108,HERBE
11,109,ARBRE
11,110,HERBE
11,111,ARBRE
11,112,HERBE
11,113,ARBRE
11,114,HERBE
11,115,ARBRE
11,116,HERBE
11,117,HERBE
11,118,HERBE
11,119,HERBE
11,120,HERBE
11,121,HERBE
11,122,HERBE
11,123,PLAGE
11,124,PLAGE
11,125,PLAGE
11,131,PLAGE
11,132,PLAGE
11,133,PLAGE
11,134,PLAGE
12,93,MONTAGNE
12,94,MONTAGNE
12,95,MONTAGNE
12,96,MONTAGNE
12,97,MONTAGNE
12,98,MONTAGNE
12,99,MONTAGNE
12,100,MONTAGNE
12,101,MONTAGNE
12,102,HERBE
12,103,HERBE
12,104,ARBRE
12,105,HERBE
12,106,ARBRE
12,107,HERBE
12,108,ARBRE
12,109,HERBE
12,110,ARBRE
12,111,HERBE
12,112,ARBRE
12,113,HERBE
12,114,HERBE
12,115,HERBE
12,116,HERBE
12,117,HERBE
12,118,HERBE
12,119,HERBE
12,120,HERBE
12,121,HERBE
12,122,PLAGE
12,123,PLAGE
12,130,PLAGE
12,131,PLAGE
12,132,HERBE
12,133,PLAGE
12,134,PLAGE
13,89,MONTAGNE
13,90,MONTAGNE
13,91,MONTAGNE
13,92,MONTAGNE
13,93,MONTAGNE
13,94,MONTAGNE
13,95,MONTAGNE
13,96,MONTAGNE
13,97,MONTAGNE
13,98,HERBE
13,99,ARBRE
13,100,HERBE
13,101,ARBRE
13,102,HERBE
13,103,ARBRE
13,104,HERBE
13,105,ARBRE
13,106,HERBE
13,107,ARBRE
13,108,HERBE
13,109,ARBRE
13,110,HERBE
13,111,HERBE
13,112,HERBE
13,113,HERBE
13,114,HERBE
13,115,HERBE
13,116,HERBE
13,117,HERBE
13,118,HERBE
13,119,HERBE
13,120,PLAGE
13,121,PLAGE
13,122,PLAGE
13,127,PLAGE
13,128,PLAGE
13,129,PLAGE
13,130,PLAGE
13,131,HERBE
13,132,HERBE
13,133,PLAGE
13,134,PLAGE
14,87,MONTAGNE
14,88,MONTAGNE
14,89,MONTAGNE
14,90,MONTAGNE
14,91,MONTAGNE
14,92,MONTAGNE
14,93,MONTAGNE
14,94,MONTAGNE
14,95,MONTAGNE
14,96,HERBE
14,97,HERBE
14,98,ARBRE
14,99,HERBE
14,100,ARBRE
14,101,HERBE
14,102,ARBRE
14,103,HERBE
14,104,ARBRE
14,105,HERBE
14,106,ARBRE
14,107,HERBE
14,108,HERBE
14,109,HERBE
14,110,HERBE
14,111,HERBE
14,112,HERBE
14,113,HERBE
14,114,HERBE
14,115,HERBE
14,116,HERBE
14,117,HERBE
14,118,HERBE
14,119,PLAGE
14,120,PLAGE
14,125,PLAGE
14,126,PLAGE
14,127,PLAGE
14,128,PLAGE
14,129,PLAGE
14,130,HERBE
14,131,HERBE
14,132,HERBE
14,133,PLAGE
14,134,PLAGE
15,85,MONTAGNE
15,86,MONTAGNE
15,87,MONTAGNE
15,88,MONTAGNE
15,89,MONTAGNE
15,90,MONTAGNE
15,91,MONTAGNE
15,92,MONTAGNE
15,93,MONTAGNE
15,94,HERBE
15,95,ARBRE
15,96,HERBE
15,97,ARBRE
15,98,HERBE
15,99,ARBRE
15,100,HERBE
15,101,ARBRE
15,102,HERBE
15,103,ARBRE
15,104,HERBE
15,105,ARBRE
15,106,HERBE
15,107,HERBE
15,108,HERBE
15,109,HERBE
15,110,HERBE
15,111,HERBE
15,112,HERBE
15,113,HERBE
15,114,HERBE
15,115,HERBE
15,116,HERBE
15,117,HERBE
15,118,PLAGE
15,119,PLAGE
15,125,PLAGE
15,126,PLAGE
15,127,HERBE
15,128,HERBE
15,129,HERBE
15,130,HERBE
15,131,HERBE
15,132,HERBE
15,133,PLAGE
15,134,PLAGE
16,84,MONTAGNE
16,85,MONTAGNE
16,86,MONTAGNE
16,87,MONTAGNE
16,88,MONTAGNE
16,89,MONTAGNE
16,90,MONTAGNE
16,91,MONTAGNE
16,92,MONTAGNE
16,93,HERBE
16,94,ARBRE
16,95,HERBE
16,96,ARBRE
16,97,HERBE
16,98,ARBRE
16,99,HERBE
16,100,ARBRE
16,101,HERBE
16,102,ARBRE
16,103,HERBE
16,104,ARBRE
16,105,HERBE
16,106,HERBE
16,107,HERBE
16,108,HERBE
16,109,HERBE
16,110,HERBE
16,111,HERBE
16,112,HERBE
16,113,HERBE
16,114,HERBE
16,115,HERBE
16,116,PLAGE
16,117,PLAGE
16,118,PLAGE
16,125,PLAGE
16,126,HERBE
16,127,HERBE
16,128,HERBE
16,129,HERBE
16,130,HERBE
16,131,HERBE
16,132,HERBE
16,133,PLAGE
16,134,PLAGE
17,84,MONTAGNE
17,85,MONTAGNE
17,86,MONTAGNE
17,87,MONTAGNE
17,88,MONTAGNE
17,89,MONTAGNE
17,90,MONTAGNE
17,91,MONTAGNE
17,92,MONTAGNE
17,93,HERBE
17,94,HERBE
17,95,ARBRE
17,96,HERBE
17,97,ARBRE
17,98,HERBE
17,99,ARBRE
17,100,HERBE
17,101,ARBRE
17,102,HERBE
17,103,ARBRE
17,104,HERBE
17,105,HERBE
17,106,HERBE
17,107,HERBE
17,108,HERBE
17,109,HERBE
17,110,HERBE
17,111,HERBE
17,112,HERBE
17,113,HERBE
17,114,HERBE
17,115,PLAGE
17,116,PLAGE
17,125,PLAGE
17,126,HERBE
17,127,HERBE
17,128,HERBE
17,129,HERBE
17,130,HERBE
17,131,HERBE
17,132,HERBE
17,133,PLAGE
17,134,PLAGE
18,84,MONTAGNE
18,85,MONTAGNE
18,86,MONTAGNE
18,87,MONTAGNE
18,88,MONTAGNE
18,89,MONTAGNE
18,90,MONTAGNE
18,91,MONTAGNE
18,92,MONTAGNE
18,93,HERBE
18,94,ARBRE
18,95,HERBE
18,96,ARBRE
18,97,HERBE
18,98,ARBRE
18,99,HERBE
18,100,ARBRE
18,101,HERBE
18,102,ARBRE
18,103,HERBE
18,104,ARBRE
18,105,HERBE
18,106,HERBE
18,107,HERBE
18,108,HERBE
18,109,HERBE
18,110,HERBE
18,111,HERBE
18,112,HERBE
18,113,HERBE
18,114,HERBE
18,115,PLAGE
18,116,PLAGE
18,126,PLAGE
18,127,HERBE
18,128,HERBE
18,129,HERBE
18,130,HERBE
18,131,HERBE
18,132,HERBE
18,133,PLAGE
18,134,PLAGE
19,84,MONTAGNE
19,85,MONTAGNE
19,86,MONTAGNE
19,87,MONTAGNE
19,88,MONTAGNE
19,89,MONTAGNE
19,90,MONTAGNE
19,91,MONTAGNE
19,92,MONTAGNE
19,93,HERBE
19,94,HERBE
19,95,ARBRE
19,96,HERBE
19,97,ARBRE
19,98,HERBE
19,99,ARBRE
19,100,HERBE
19,101,ARBRE
19,102,HERBE
19,103,ARBRE
19,104,HERBE
19,105,HERBE
19,106,HERBE
19,107,HERBE
19,108,HERBE
19,109,HERBE
19,110,HERBE
19,111,HERBE
19,112,HERBE
19,113,HERBE
19,114,PLAGE
19,115,PLAGE
19,127,PLAGE
19,128,HERBE
19,129,HERBE
19,130,HERBE
19,131,HERBE
19,132,HERBE
19,133,PLAGE
19,134,PLAGE
20,83,HERBE
20,84,MONTAGNE
20,85,MONTAGNE
20,86,MONTAGNE
20,87,MONTAGNE
20,88,MONTAGNE
20,89,MONTAGNE
20,90,MONTAGNE
20,91,MONTAGNE
20,92,MONTAGNE
20,93,HERBE
20,94,ARBRE
20,95,HERBE
20,96,ARBRE
20,97,HERBE
20,98,ARBRE
20,99,HERBE
20,100,ARBRE
20,101,HERBE
20,102,ARBRE
20,103,HERBE
20,104,ARBRE
20,105,HERBE
20,106,HERBE
20,107,HERBE
20,108,HERBE
20,109,HERBE
20,110,HERBE
20,111,HERBE
20,112,HERBE
20,113,HERBE
20,114,HERBE
20,115,PLAGE
20,116,PLAGE
20,117,PLAGE
20,118,PLAGE
20,125,PLAGE
20,126,PLAGE
20,127,PLAGE
20,128,HERBE
20,129,HERBE
20,130,HERBE
20,131,HERBE
20,132,HERBE
20,133,PLAGE
20,134,PLAGE
21,83,HERBE
21,84,MONTAGNE
21,85,MONTAGNE
21,86,MONTAGNE
21,87,MONTAGNE
21,88,MONTAGNE
21,89,MONTAGNE
21,90,MONTAGNE
21,91,MONTAGNE
21,92,MONTAGNE
21,93,HERBE
21,94,HERBE
21,95,ARBRE
21,96,HERBE
21,97,ARBRE
21,98,HERBE
21,99,ARBRE
21,100,HERBE
21,101,ARBRE
21,102,HERBE
21,103,ARBRE
21,104,HERBE
21,105,HERBE
21,106,HERBE
21,107,HERBE
21,108,HERBE
21,109,HERBE
21,110,HERBE
21,111,HERBE
21,112,HERBE
21,113,HERBE
21,114,HERBE
21,115,HERBE
21,116,PLAGE
21,117,PLAGE
21,118,PLAGE
21,119,PLAGE
21,120,PLAGE
21,126,PLAGE
21,127,PLAGE
21,128,HERBE
21,129,HERBE
21,130,PLAGE
21,131,PLAGE
21,132,HERBE
21,133,PLAGE
21,134,PLAGE
22,57,PLAGE
22,84,MONTAGNE
22,85,MONTAGNE
22,86,MONTAGNE
22,87,MONTAGNE
22,88,MONTAGNE
22,89,MONTAGNE
22,90,MONTAGNE
22,91,MONTAGNE
22,92,MONTAGNE
22,93,HERBE
22,94,ARBRE
22,95,HERBE
22,96,ARBRE
22,97,HERBE
22,98,ARBRE
22,99,HERBE
22,100,ARBRE
22,101,HERBE
22,102,PLAGE
22,103,PLAGE
22,104,PLAGE
22,105,HERBE
22,106,HERBE
22,107,HERBE
22,108,HERBE
22,109,HERBE
22,110,HERBE
22,111,HERBE
22,112,HERBE
22,113,HERBE
22,114,HERBE
22,115,HERBE
22,116,HERBE
22,117,HERBE
22,118,HERBE
22,119,PLAGE
22,120,PLAGE
22,121,PLAGE
22,128,PLAGE
22,129,PLAGE
22,130,PLAGE
22,132,PLAGE
22,133,PLAGE
22,134,PLAGE
23,55,PLAGE
23,56,PLAGE
23,57,MONTAGNE
23,58,PLAGE
23,59,PLAGE
23,86,MONTAGNE
23,87,MONTAGNE
23,88,MONTAGNE
23,89,MONTAGNE
23,90,MONTAGNE
23,91,MONTAGNE
23,92,MONTAGNE
23,93,MONTAGNE
23,94,MONTAGNE
23,95,HERBE
23,96,HERBE
23,97,HERBE
23,98,PLAGE
23,99,PLAGE
23,100,HERBE
23,101,PLAGE
23,102,PLAGE
23,105,PLAGE
23,106,HERBE
23,107,HERBE
23,108,HERBE
23,109,HERBE
23,110,HERBE
23,111,HERBE
23,112,HERBE
23,113,HERBE
23,114,HERBE
23,115,HERBE
23,116,HERBE
23,117,PLAGE
23,118,PLAGE
23,119,PLAGE
23,120,PLAGE
24,55,PLAGE
24,57,PLAGE
24,58,HERBE
24,59,HERBE
24,60,PLAGE
24,85,MONTAGNE
24,86,MONTAGNE
24,87,MONTAGNE
24,88,MONTAGNE
24,89,MONTAGNE
24,90,MONTAGNE
24,91,MONTAGNE
24,92,MONTAGNE
24,93,MONTAGNE
24,94,HERBE
24,95,HERBE
24,96,PLAGE
24,97,PLAGE
24,100,PLAGE
24,101,HERBE
24,102,PLAGE
24,103,PLAGE
24,106,PLAGE
24,107,HERBE
24,108,HERBE
24,109,HERBE
24,110,HERBE
24,111,HERBE
24,112,HERBE
24,113,HERBE
24,114,HERBE
24,115,HERBE
24,116,PLAGE
24,117,PLAGE
24,131,PLAGE
24,132,PLAGE
24,134,PLAGE
25,54,PLAGE
25,55,MONTAGNE
25,56,PLAGE
25,57,MONTAGNE
25,58,HERBE
25,59,HERBE
25,60,PLAGE
25,61,PLAGE
25,85,MONTAGNE
25,86,MONTAGNE
25,87,MONTAGNE
25,88,MONTAGNE
25,89,MONTAGNE
25,90,MONTAGNE
25,91,MONTAGNE
25,92,MONTAGNE
25,93,MONTAGNE
25,94,PLAGE
25,95,PLAGE
25,100,PLAGE
25,101,HERBE
25,102,HERBE
25,103,PLAGE
25,104,PLAGE
25,105,PLAGE
25,106,PLAGE
25,107,HERBE
25,108,HERBE
25,109,HERBE
25,110,HERBE
25,111,HERBE
25,112,HERBE
25,113,HERBE
25,114,HERBE
25,115,PLAGE
25,116,PLAGE
25,129,PLAGE
25,130,PLAGE
25,131,PLAGE
25,132,PLAGE
25,133,PLAGE
25,134,PLAGE
26,49,PLAGE
26,50,PLAGE
26,53,PLAGE
26,54,MONTAGNE
26,55,MONTAGNE
26,56,MONTAGNE
26,57,MONTAGNE
26,58,HERBE
26,59,PLAGE
26,88,HERBE
26,89,HERBE
26,90,HERBE
26,91,HERBE
26,100,HERBE
26,101,HERBE
26,102,HERBE
26,103,HERBE
26,104,HERBE
26,105,HERBE
26,106,HERBE
26,107,HERBE
26,108,HERBE
26,109,HERBE
26,110,HERBE
26,111,HERBE
26,112,HERBE
26,113,HERBE
26,114,HERBE
26,115,HERBE
26,121,HERBE
26,122,HERBE
26,129,HERBE
26,130,HERBE
26,132,HERBE
27,47,PLAGE
27,48,PLAGE
27,49,PLAGE
27,50,HERBE
27,51,PLAGE
27,53,PLAGE
27,54,MONTAGNE
27,55,MONTAGNE
27,56,MONTAGNE
27,57,MONTAGNE
27,58,HERBE
27,59,HERBE
27,60,PLAGE
27,61,PLAGE
27,62,PLAGE
27,63,PLAGE
27,95,PLAGE
27,101,PLAGE
27,102,PLAGE
27,103,HERBE
27,104,HERBE
27,105,HERBE
27,106,HERBE
27,107,HERBE
27,108,HERBE
27,109,MONTAGNE
27,110,MONTAGNE
27,111,HERBE
27,112,HERBE
27,113,HERBE
27,114,HERBE
27,115,HERBE
27,116,PLAGE
27,118,PLAGE
27,119,PLAGE
27,120,PLAGE
27,121,PLAGE
28,47,PLAGE
28,48,PLAGE
28,50,PLAGE
28,51,HERBE
28,52,PLAGE
28,53,MONTAGNE
28,54,MONTAGNE
28,55,MONTAGNE
28,56,MONTAGNE
28,57,MONTAGNE
28,58,HERBE
28,59,HERBE
28,60,HERBE
28,61,HERBE
28,62,HERBE
28,63,PLAGE
28,92,PLAGE
28,93,PLAGE
28,94,PLAGE
28,95,HERBE
28,96,PLAGE
28,103,PLAGE
28,104,HERBE
28,105,HERBE
28,106,HERBE
28,107,HERBE
28,108,HERBE
28,109,MONTAGNE
28,110,MONTAGNE
28,111,MONTAGNE
28,112,HERBE
28,113,HERBE
28,114,HERBE
28,115,HERBE
28,116,PLAGE
28,119,PLAGE
28,120,PLAGE
28,121,PLAGE
28,127,PLAGE
28,128,PLAGE
28,129,PLAGE
28,130,PLAGE
28,131,PLAGE
28,134,PLAGE
29,51,PLAGE
29,52,HERBE
29,53,HERBE
29,54,HERBE
29,55,ARBRE
29,56,HERBE
29,57,ARBRE
29,58,HERBE
29,59,ARBRE
29,60,HERBE
29,61,ARBRE
29,62,PLAGE
29,91,PLAGE
29,92,HERBE
29,93,ARBRE
29,94,HERBE
29,95,ARBRE
29,96,PLAGE
29,104,PLAGE
29,105,HERBE
29,106,HERBE
29,107,HERBE
29,108,HERBE
29,109,MONTAGNE
29,110,MONTAGNE
29,111,MONTAGNE
29,112,MONTAGNE
29,113,MONTAGNE
29,114,HERBE
29,115,HERBE
29,116,PLAGE
29,126,PLAGE
29,127,ARBRE
29,128,HERBE
29,129,ARBRE
29,130,HERBE
29,131,ARBRE
29,132,PLAGE
29,133,PLAGE
29,134,PLAGE
30,49,PLAGE
30,50,PLAGE
30,51,HERBE
30,52,HERBE
30,53,HERBE
30,54,ARBRE
30,55,HERBE
30,56,ARBRE
30,57,HERBE
30,58,ARBRE
30,59,HERBE
30,60,ARBRE
30,61,PLAGE
30,91,PLAGE
30,92,ARBRE
30,93,HERBE
30,94,ARBRE
30,95,HERBE
30,96,ARBRE
30,97,PLAGE
30,98,PLAGE
30,104,PLAGE
30,105,HERBE
30,106,HERBE
30,107,HERBE
30,108,HERBE
30,109,MONTAGNE
30,110,PLAGE
30,111,PLAGE
30,112,PLAGE
30,113,PLAGE
30,114,PLAGE
30,115,PLAGE
30,125,PLAGE
30,126,ARBRE
30,127,HERBE
30,128,ARBRE
30,129,HERBE
30,130,ARBRE
30,131,HERBE
30,132,HERBE
30,133,HERBE
30,134,PLAGE
31,51,PLAGE
31,52,PLAGE
31,53,PLAGE
31,54,HERBE
31,55,ARBRE
31,56,HERBE
31,57,ARBRE
31,58,HERBE
31,59,ARBRE
31,60,HERBE
31,61,ARBRE
31,62,PLAGE
31,63,PLAGE
31,90,PLAGE
31,91,ARBRE
31,92,HERBE
31,93,ARBRE
31,94,HERBE
31,95,ARBRE
31,96,HERBE
31,97,PLAGE
31,99,PLAGE
31,100,PLAGE
31,101,PLAGE
31,102,PLAGE
31,104,PLAGE
31,105,HERBE
31,106,HERBE
31,107,HERBE
31,108,HERBE
31,109,PLAGE
31,125,PLAGE
31,126,HERBE
31,127,ARBRE
31,128,HERBE
31,129,ARBRE
31,130,HERBE
31,131,ARBRE
31,132,HERBE
31,133,HERBE
31,134,PLAGE
32,47,PLAGE
32,51,PLAGE
32,54,PLAGE
32,55,HERBE
32,56,ARBRE
32,57,HERBE
32,58,ARBRE
32,59,HERBE
32,60,ARBRE
32,61,HERBE
32,62,ARBRE
32,63,HERBE
32,64,PLAGE
32,90,PLAGE
32,91,PLAGE
32,92,ARBRE
32,93,HERBE
32,94,ARBRE
32,95,PLAGE
32,96,ARBRE
32,97,HERBE
32,98,PLAGE
32,99,PLAGE
32,100,ARBRE
32,101,HERBE
32,102,ARBRE
32,103,PLAGE
32,105,PLAGE
32,106,PLAGE
32,107,PLAGE
32,108,PLAGE
32,126,PLAGE
32,127,HERBE
32,128,ARBRE
32,129,HERBE
32,130,ARBRE
32,131,HERBE
32,132,HERBE
32,133,HERBE
32,134,PLAGE
33,42,HERBE
33,43,HERBE
33,44,HERBE
