ligne,colonne,type
12,28,PLAGE
12,29,HERBE
12,30,ARBRE
12,31,HERBE
12,32,HERBE
12,33,HERBE
12,34,HERBE
12,35,PLAGE
12,36,PLAGE
13,0,HERBE
13,1,HERBE
13,2,HERBE
13,3,MONTAGNE
13,4,MONTAGNE
13,5,MONTAGNE
13,6,HERBE
13,7,HERBE
13,8,PLAGE
13,27,PLAGE
13,28,HERBE
13,29,ARBRE
13,30,HERBE
13,31,MONTAGNE
13,32,ARBRE
13,33,HERBE
13,34,MONTAGNE
13,35,HERBE
13,36,HERBE
13,37,PLAGE
14,0,HERBE
14,1,HERBE
14,2,HERBE
14,3,HERBE
14,4,MONTAGNE
14,5,HERBE
14,6,HERBE
14,7,ARBRE
14,8,PLAGE
14,27,PLAGE
14,28,HERBE
14,29,HERBE
14,30,HERBE
14,31,HERBE
14,32,MONTAGNE
14,33,HERBE
14,34,HERBE
14,35,HERBE
14,36,HERBE
14,37,PLAGE
15,0,HERBE
15,1,HERBE
15,2,HERBE
15,3,ARBRE
15,4,HERBE
15,5,HERBE
15,6,ARBRE
15,7,HERBE
15,8,HERBE
15,9,PLAGE
15,25,PLAGE
15,26,PLAGE
15,27,HERBE
15,28,HERBE
15,29,HERBE
15,30,ARBRE
15,31,HERBE
15,32,HERBE
15,33,MONTAGNE
15,34,HERBE
15,35,HERBE
15,36,ARBRE
15,37,PLAGE
16,0,HERBE
16,1,HERBE
16,2,HERBE
16,3,HERBE
16,4,HERBE
16,5,ARBRE
16,6,HERBE
16,7,HERBE
16,8,ARBRE
16,9,PLAGE
16,23,PLAGE
16,24,PLAGE
16,25,HERBE
16,26,HERBE
16,27,HERBE
16,28,HERBE
16,29,ARBRE
16,30,HERBE
16,31,MONTAGNE
16,32,ARBRE
16,33,HERBE
16,34,MONTAGNE
16,35,ARBRE
16,36,PLAGE
17,0,HERBE
17,1,HERBE
17,2,HERBE
17,3,MONTAGNE
17,4,ARBRE
17,5,HERBE
17,6,HERBE
17,7,ARBRE
17,8,HERBE
17,9,PLAGE
17,22,PLAGE
17,23,HERBE
17,24,HERBE
17,25,MONTAGNE
17,26,HERBE
17,27,MONTAGNE
17,28,ARBRE
17,29,HERBE
17,30,HERBE
17,31,ARBRE
17,32,MONTAGNE
17,33,HERBE
17,34,ARBRE
17,35,HERBE
17,36,HERBE
17,37,PLAGE
18,0,HERBE
18,1,HERBE
18,2,MONTAGNE
18,3,MONTAGNE
18,4,MONTAGNE
18,5,HERBE
18,6,ARBRE
18,7,HERBE
18,8,HERBE
18,9,PLAGE
18,22,PLAGE
18,23,HERBE
18,24,HERBE
18,25,HERBE
18,26,MONTAGNE
18,27,HERBE
18,28,HERBE
18,29,HERBE
18,30,ARBRE
18,31,HERBE
18,32,HERBE
18,33,MONTAGNE
18,34,HERBE
18,35,HERBE
18,36,ARBRE
18,37,HERBE
18,38,PLAGE
19,0,HERBE
19,1,MONTAGNE
19,2,MONTAGNE
19,3,MONTAGNE
19,4,MONTAGNE
19,5,MONTAGNE
19,6,HERBE
19,7,HERBE
19,8,ARBRE
19,9,PLAGE
19,22,PLAGE
19,23,HERBE
19,24,HERBE
19,25,MONTAGNE
19,26,HERBE
19,27,MONTAGNE
19,28,HERBE
19,29,ARBRE
19,30,HERBE
19,31,MONTAGNE
19,32,ARBRE
19,33,HERBE
19,34,MONTAGNE
19,35,ARBRE
19,36,HERBE
19,37,HERBE
19,38,HERBE
19,39,PLAGE
20,0,HERBE
20,1,HERBE
20,2,MONTAGNE
20,3,MONTAGNE
20,4,MONTAGNE
20,5,HERBE
20,6,HERBE
20,7,ARBRE
20,8,PLAGE
20,22,PLAGE
20,23,HERBE
20,24,HERBE
20,25,HERBE
20,26,MONTAGNE
20,27,HERBE
20,28,ARBRE
20,29,HERBE
20,30,HERBE
20,31,ARBRE
20,32,MONTAGNE
20,33,HERBE
20,34,ARBRE
20,35,HERBE
20,36,HERBE
20,37,HERBE
20,38,PLAGE
21,0,HERBE
21,1,HERBE
21,2,HERBE
21,3,MONTAGNE
21,4,HERBE
21,5,HERBE
21,6,ARBRE
21,7,HERBE
21,8,PLAGE
21,22,PLAGE
21,23,HERBE
21,24,HERBE
21,25,MONTAGNE
21,26,HERBE
21,27,MONTAGNE
21,28,HERBE
21,29,HERBE
21,30,ARBRE
21,31,HERBE
21,32,HERBE
21,33,ARBRE
21,34,HERBE
21,35,HERBE
21,36,ARBRE
21,37,PLAGE
22,0,HERBE
22,1,HERBE
22,2,HERBE
22,3,HERBE
22,4,HERBE
22,5,ARBRE
22,6,HERBE
22,7,PLAGE
22,23,PLAGE
22,24,PLAGE
22,25,HERBE
22,26,MONTAGNE
22,27,HERBE
22,28,HERBE
22,29,ARBRE
22,30,HERBE
22,31,HERBE
22,32,ARBRE
22,33,HERBE
22,34,HERBE
22,35,ARBRE
22,36,HERBE
22,37,HERBE
22,38,PLAGE
22,39,PLAGE
23,0,HERBE
23,1,HERBE
23,2,HERBE
23,3,HERBE
23,4,PLAGE
23,5,PLAGE
23,6,PLAGE
23,25,PLAGE
23,26,HERBE
23,27,HERBE
23,28,HERBE
23,29,HERBE
23,30,HERBE
23,31,HERBE
23,32,HERBE
23,33,HERBE
23,34,HERBE
23,35,HERBE
23,36,HERBE
23,37,HERBE
23,38,HERBE
23,39,HERBE
23,40,PLAGE
24,0,HERBE
24,1,HERBE
24,2,HERBE
24,3,PLAGE
24,26,PLAGE
24,27,ARBRE
24,28,HERBE
24,29,HERBE
24,30,ARBRE
24,31,HERBE
24,32,HERBE
24,33,ARBRE
24,34,HERBE
24,35,HERBE
24,36,ARBRE
24,37,HERBE
24,38,HERBE
24,39,ARBRE
24,40,PLAGE
25,0,HERBE
25,1,HERBE
25,2,HERBE
25,3,HERBE
25,4,PLAGE
25,26,PLAGE
25,27,HERBE
25,28,HERBE
25,29,ARBRE
25,30,HERBE
25,31,HERBE
25,32,ARBRE
25,33,HERBE
25,34,HERBE
25,35,ARBRE
25,36,HERBE
25,37,HERBE
25,38,ARBRE
25,39,HERBE
25,40,PLAGE
26,0,HERBE
26,1,HERBE
26,2,HERBE
26,3,PLAGE
26,26,PLAGE
26,27,HERBE
26,28,ARBRE
26,29,HERBE
26,30,HERBE
26,31,ARBRE
26,32,HERBE
26,33,HERBE
26,34,ARBRE
26,35,HERBE
26,36,HERBE
26,37,ARBRE
26,38,HERBE
26,39,HERBE
26,40,ARBRE
26,41,PLAGE
26,42,PLAGE
27,0,HERBE
27,1,PLAGE
27,2,PLAGE
27,25,PLAGE
27,26,HERBE
27,27,ARBRE
27,28,HERBE
27,29,HERBE
27,30,ARBRE
27,31,HERBE
27,32,HERBE
27,33,ARBRE
27,34,HERBE
27,35,HERBE
27,36,ARBRE
27,37,HERBE
27,38,HERBE
27,39,ARBRE
27,40,HERBE
27,41,HERBE
27,42,ARBRE
27,43,PLAGE
28,24,PLAGE
28,25,HERBE
28,26,ARBRE
28,27,HERBE
28,28,HERBE
28,29,ARBRE
28,30,HERBE
28,31,HERBE
28,32,ARBRE
28,33,HERBE
28,34,HERBE
28,35,ARBRE
28,36,HERBE
28,37,HERBE
28,38,ARBRE
28,39,HERBE
28,40,HERBE
28,41,ARBRE
28,42,HERBE
28,43,HERBE
28,44,PLAGE
29,23,PLAGE
29,24,HERBE
29,25,ARBRE
29,26,HERBE
29,27,HERBE
29,28,ARBRE
29,29,HERBE
29,30,HERBE
29,31,ARBRE
29,32,HERBE
29,33,HERBE
29,34,ARBRE
29,35,HERBE
29,36,HERBE
29,37,ARBRE
29,38,HERBE
29,39,HERBE
29,40,ARBRE
29,41,HERBE
29,42,HERBE
29,43,ARBRE
29,44,HERBE
29,45,PLAGE
29,46,PLAGE
29,47,PLAGE
30,23,PLAGE
30,24,ARBRE
30,25,HERBE
30,26,HERBE
30,27,ARBRE
30,28,HERBE
30,29,HERBE
30,30,ARBRE
30,31,HERBE
30,32,HERBE
30,33,ARBRE
30,34,HERBE
30,35,HERBE
30,36,ARBRE
30,37,HERBE
30,38,HERBE
30,39,ARBRE
30,40,HERBE
30,41,HERBE
30,42,ARBRE
30,43,HERBE
30,44,HERBE
30,45,ARBRE
30,46,HERBE
30,47,HERBE
30,48,PLAGE
31,22,PLAGE
31,23,HERBE
31,24,HERBE
31,25,HERBE
31,26,ARBRE
31,27,HERBE
31,28,HERBE
31,29,ARBRE
31,30,HERBE
31,31,HERBE
31,32,ARBRE
31,33,HERBE
31,34,HERBE
31,35,ARBRE
31,36,HERBE
31,37,HERBE
31,38,ARBRE
31,39,HERBE
31,40,HERBE
31,41,ARBRE
31,42,HERBE
31,43,HERBE
31,44,ARBRE
31,45,HERBE
31,46,HERBE
31,47,HERBE
31,48,PLAGE
32,21,PLAGE
32,22,HERBE
32,23,HERBE
32,24,HERBE
32,25,ARBRE
32,26,HERBE
32,27,HERBE
32,28,ARBRE
32,29,HERBE
32,30,HERBE
32,31,ARBRE
32,32,HERBE
32,33,HERBE
32,34,ARBRE
32,35,HERBE
32,36,HERBE
32,37,ARBRE
32,38,HERBE
32,39,HERBE
32,40,ARBRE
32,41,HERBE
32,42,HERBE
32,43,ARBRE
32,44,HERBE
32,45,HERBE
32,46,HERBE
32,47,HERBE
32,48,PLAGE
33,22,PLAGE
33,23,HERBE
33,24,ARBRE
33,25,HERBE
33,26,HERBE
33,27,ARBRE
33,28,HERBE
33,29,HERBE
33,30,PLAGE
33,31,PLAGE
33,32,PLAGE
33,33,PLAGE
33,34,PLAGE
33,35,PLAGE
33,36,PLAGE
33,37,PLAGE
33,38,PLAGE
33,39,PLAGE
33,40,PLAGE
33,41,PLAGE
33,42,PLAGE
33,43,HERBE
33,44,PLAGE
33,45,PLAGE
33,46,PLAGE
33,47,PLAGE
34,23,PLAGE
34,24,PLAGE
34,25,PLAGE
34,26,PLAGE
34,27,PLAGE
34,28,PLAGE
34,29,PLAGE
34,43,PLAGE
