ligne,colonne,type
20,29,HERBE
20,31,HERBE
20,32,HERBE
20,34,HERBE
20,36,HERBE
20,37,HERBE
20,38,HERBE
20,39,HERBE
20,41,HERBE
20,42,HERBE
20,43,HERBE
20,44,HERBE
21,26,HERBE
21,27,HERBE
21,29,HERBE
21,30,HERBE
21,32,HERBE
21,33,HERBE
21,34,HERBE
21,37,HERBE
21,38,HERBE
21,39,HERBE
21,40,HERBE
21,42,HERBE
22,29,HERBE
22,31,HERBE
22,33,TERRE
22,34,HERBE
22,35,HERBE
22,36,HERBE
22,38,HERBE
22,39,HERBE
23,32,HERBE
23,34,HERBE
23,35,HERBE
23,36,HERBE
10,25,PLAGE
10,26,PLAGE
10,27,PLAGE
10,28,PLAGE
10,29,PLAGE
10,30,PLAGE
11,23,PLAGE
11,24,PLAGE
11,31,PLAGE
11,32,PLAGE
11,33,PLAGE
12,21,PLAGE
12,22,PLAGE
12,34,PLAGE
12,36,PLAGE
13,20,PLAGE
13,35,PLAGE
13,44,PLAGE
13,45,PLAGE
14,19,PLAGE
14,40,PLAGE
14,41,PLAGE
15,19,PLAGE
15,39,PLAGE
15,42,PLAGE
16,19,PLAGE
16,39,PLAGE
16,43,PLAGE
16,45,PLAGE
17,20,PLAGE
17,39,PLAGE
17,43,PLAGE
17,44,PLAGE
18,20,PLAGE
18,40,PLAGE
18,43,PLAGE
19,21,PLAGE
19,41,PLAGE
19,42,PLAGE
19,44,PLAGE
20,22,PLAGE
20,23,PLAGE
20,45,PLAGE
21,24,PLAGE
21,25,PLAGE
21,43,PLAGE
21,44,PLAGE
22,26,PLAGE
22,27,PLAGE
22,28,PLAGE
22,40,PLAGE
22,41,PLAGE
22,42,PLAGE
23,29,PLAGE
23,30,PLAGE
23,31,PLAGE
23,37,PLAGE
23,38,PLAGE
23,39,PLAGE
24,32,PLAGE
24,33,PLAGE
24,34,PLAGE
24,35,PLAGE
24,36,PLAGE
15,40,EAU
15,41,EAU
16,40,EAU
16,41,EAU
16,42,EAU
17,40,EAU
17,41,EAU
17,42,EAU
18,41,EAU
18,42,EAU
11,26,ARBRE
11,29,ARBRE
12,24,ARBRE
12,27,ARBRE
12,31,ARBRE
12,32,ARBRE
12,38,ARBRE
13,23,ARBRE
13,26,ARBRE
13,28,ARBRE
13,33,ARBRE
13,38,ARBRE
13,40,ARBRE
14,21,ARBRE
14,24,ARBRE
14,28,ARBRE
14,29,ARBRE
14,34,ARBRE
14,35,ARBRE
14,44,ARBRE
15,20,ARBRE
15,23,ARBRE
15,25,ARBRE
15,30,ARBRE
15,35,ARBRE
15,37,ARBRE
15,44,ARBRE
16,21,ARBRE
16,25,ARBRE
16,26,ARBRE
16,31,ARBRE
16,32,ARBRE
16,36,ARBRE
17,22,ARBRE
17,27,ARBRE
17,32,ARBRE
17,34,ARBRE
17,37,ARBRE
18,22,ARBRE
18,23,ARBRE
18,28,ARBRE
18,29,ARBRE
18,33,ARBRE
18,36,ARBRE
18,38,ARBRE
19,24,ARBRE
19,29,ARBRE
19,31,ARBRE
19,34,ARBRE
19,38,ARBRE
19,39,ARBRE
20,25,ARBRE
20,26,ARBRE
20,30,ARBRE
20,33,ARBRE
20,35,ARBRE
20,40,ARBRE
21,28,ARBRE
21,31,ARBRE
21,35,ARBRE
21,36,ARBRE
21,41,ARBRE
22,30,ARBRE
22,32,ARBRE
22,37,ARBRE
23,33,ARBRE
