ligne,colonne,type
5,23,TERRE
5,24,TERRE
5,25,TERRE
5,26,TERRE
5,27,TERRE
5,28,TERRE
5,29,TERRE
5,105,TERRE
5,106,TERRE
5,107,TERRE
5,108,TERRE
5,109,TERRE
5,110,TERRE
5,111,TERRE
5,112,TERRE
5,113,TERRE
5,114,TERRE
5,115,TERRE
5,116,TERRE
5,117,TERRE
5,118,TERRE
5,119,TERRE
5,120,TERRE
5,121,TERRE
5,122,TERRE
5,123,TERRE
5,124,TERRE
5,125,TERRE
5,126,TERRE
5,127,TERRE
5,128,TERRE
5,129,TERRE
5,130,TERRE
5,131,TERRE
5,132,TERRE
5,133,TERRE
5,134,TERRE
6,0,TERRE
6,3,TERRE
6,4,TERRE
6,5,TERRE
6,6,TERRE
6,7,TERRE
6,8,TERRE
6,9,TERRE
6,10,TERRE
6,11,TERRE
6,12,TERRE
6,13,TERRE
6,14,TERRE
6,15,TERRE
6,16,TERRE
6,17,TERRE
6,18,TERRE
6,19,TERRE
6,20,TERRE
6,21,TERRE
6,22,TERRE
6,23,TERRE
6,24,TERRE
6,25,TERRE
6,26,TERRE
6,27,TERRE
6,28,TERRE
6,29,TERRE
6,103,TERRE
6,104,TERRE
6,105,TERRE
6,106,TERRE
6,107,TERRE
6,108,TERRE
6,109,TERRE
6,110,TERRE
6,111,TERRE
6,112,TERRE
6,113,TERRE
6,114,TERRE
6,115,TERRE
6,116,TERRE
6,117,TERRE
6,118,TERRE
6,119,TERRE
6,120,TERRE
6,121,TERRE
6,122,TERRE
6,123,TERRE
6,124,TERRE
6,125,TERRE
6,126,TERRE
6,127,TERRE
6,128,TERRE
6,129,TERRE
6,130,TERRE
6,131,TERRE
6,132,TERRE
6,133,TERRE
6,134,TERRE
7,0,TERRE
7,4,TERRE
7,5,TERRE
7,6,TERRE
7,7,TERRE
7,8,TERRE
7,9,TERRE
7,10,TERRE
7,11,TERRE
7,12,TERRE
7,13,TERRE
7,14,TERRE
7,15,TERRE
7,16,TERRE
7,17,TERRE
7,18,TERRE
7,19,TERRE
7,20,TERRE
7,21,TERRE
7,22,TERRE
7,23,TERRE
7,24,TERRE
7,25,TERRE
7,26,TERRE
7,27,TERRE
7,28,TERRE
7,101,TERRE
7,102,TERRE
7,103,TERRE
7,104,TERRE
7,105,TERRE
7,106,TERRE
7,107,TERRE
7,108,TERRE
7,109,TERRE
7,110,TERRE
7,111,TERRE
7,112,TERRE
7,113,TERRE
7,114,TERRE
7,115,TERRE
7,116,TERRE
7,117,TERRE
7,118,TERRE
7,119,TERRE
7,120,TERRE
7,121,TERRE
7,122,TERRE
7,123,TERRE
7,124,TERRE
7,125,TERRE
7,126,TERRE
7,127,TERRE
7,128,TERRE
7,129,TERRE
7,130,TERRE
7,131,TERRE
7,132,TERRE
7,133,TERRE
7,134,TERRE
8,0,TERRE
8,4,TERRE
8,5,TERRE
8,6,TERRE
8,7,TERRE
8,8,TERRE
8,9,TERRE
8,10,TERRE
8,11,TERRE
8,12,TERRE
8,13,TERRE
8,14,TERRE
8,15,TERRE
8,16,TERRE
8,17,TERRE
8,18,TERRE
8,19,TERRE
8,20,TERRE
8,21,TERRE
8,22,TERRE
8,23,TERRE
8,24,TERRE
8,25,TERRE
8,26,TERRE
8,100,TERRE
8,101,TERRE
8,102,TERRE
8,103,TERRE
8,104,TERRE
8,105,TERRE
8,106,TERRE
8,107,TERRE
8,108,TERRE
8,109,TERRE
8,110,TERRE
8,111,TERRE
8,112,TERRE
8,113,TERRE
8,114,TERRE
8,115,TERRE
8,116,TERRE
8,117,TERRE
8,118,TERRE
8,119,TERRE
8,120,TERRE
8,121,TERRE
8,122,TERRE
8,123,TERRE
8,124,TERRE
8,125,TERRE
8,126,TERRE
8,127,TERRE
8,128,TERRE
8,129,TERRE
8,130,TERRE
8,131,TERRE
8,132,TERRE
8,133,TERRE
8,134,TERRE
9,0,TERRE
9,4,TERRE
9,5,TERRE
9,6,TERRE
9,7,TERRE
9,10,TERRE
9,11,TERRE
9,12,TERRE
9,13,TERRE
9,14,TERRE
9,15,TERRE
9,16,TERRE
9,17,TERRE
9,18,TERRE
9,21,TERRE
9,22,TERRE
9,23,TERRE
9,101,TERRE
9,102,TERRE
9,103,TERRE
9,104,TERRE
9,105,TERRE
9,106,TERRE
9,107,TERRE
9,108,TERRE
9,109,TERRE
9,110,TERRE
9,111,TERRE
9,112,TERRE
9,113,TERRE
9,114,TERRE
9,115,TERRE
9,116,TERRE
9,117,TERRE
9,118,TERRE
9,119,TERRE
9,120,TERRE
9,121,TERRE
9,122,TERRE
9,123,TERRE
9,124,TERRE
9,125,TERRE
9,126,TERRE
9,127,TERRE
9,128,TERRE
9,129,TERRE
9,130,TERRE
9,134,TERRE
10,0,TERRE
10,10,TERRE
10,11,TERRE
10,12,TERRE
10,13,TERRE
10,14,TERRE
10,15,TERRE
10,16,TERRE
10,17,TERRE
10,99,TERRE
10,100,TERRE
10,101,TERRE
10,102,TERRE
10,103,TERRE
10,104,TERRE
10,105,TERRE
10,106,TERRE
10,107,TERRE
10,108,TERRE
10,109,TERRE
10,110,TERRE
10,111,TERRE
10,112,TERRE
10,113,TERRE
10,114,TERRE
10,115,TERRE
10,116,TERRE
10,117,TERRE
10,118,TERRE
10,119,TERRE
10,120,TERRE
10,121,TERRE
10,122,TERRE
10,123,TERRE
10,124,TERRE
10,125,TERRE
10,126,TERRE
10,127,TERRE
10,128,TERRE
10,129,TERRE
10,132,TERRE
10,133,TERRE
10,134,TERRE
11,0,TERRE
11,96,TERRE
11,97,TERRE
11,98,TERRE
11,99,TERRE
11,100,TERRE
11,101,TERRE
11,102,TERRE
11,103,TERRE
11,104,TERRE
11,105,TERRE
11,106,TERRE
11,107,TERRE
11,108,TERRE
11,109,TERRE
11,110,TERRE
11,111,TERRE
11,112,TERRE
11,113,TERRE
11,114,TERRE
11,115,TERRE
11,116,TERRE
11,117,TERRE
11,118,TERRE
11,119,TERRE
11,120,TERRE
11,121,TERRE
11,122,TERRE
11,123,TERRE
11,124,TERRE
11,125,TERRE
11,131,TERRE
11,132,TERRE
11,133,TERRE
11,134,TERRE
12,0,TERRE
12,93,TERRE
12,94,TERRE
12,95,TERRE
12,96,TERRE
12,97,TERRE
12,98,TERRE
12,99,TERRE
12,100,TERRE
12,101,TERRE
12,102,TERRE
12,103,TERRE
12,104,TERRE
12,105,TERRE
12,106,TERRE
12,107,TERRE
12,108,TERRE
12,109,TERRE
12,110,TERRE
12,111,TERRE
12,112,TERRE
12,113,TERRE
12,114,TERRE
12,115,TERRE
12,116,TERRE
12,117,TERRE
12,118,TERRE
12,119,TERRE
12,120,TERRE
12,121,TERRE
12,122,TERRE
12,123,TERRE
12,130,TERRE
12,131,TERRE
12,132,TERRE
12,133,TERRE
12,134,TERRE
13,0,TERRE
13,89,TERRE
13,90,TERRE
13,91,TERRE
13,92,TERRE
13,93,TERRE
13,94,TERRE
13,95,TERRE
13,96,TERRE
13,97,TERRE
13,98,TERRE
13,99,TERRE
13,100,TERRE
13,101,TERRE
13,102,TERRE
13,103,TERRE
13,104,TERRE
13,105,TERRE
13,106,TERRE
13,107,TERRE
13,108,TERRE
13,109,TERRE
13,110,TERRE
13,111,TERRE
13,112,TERRE
13,113,TERRE
13,114,TERRE
13,115,TERRE
13,116,TERRE
13,117,TERRE
13,118,TERRE
13,119,TERRE
13,120,TERRE
13,121,TERRE
13,122,TERRE
13,127,TERRE
13,128,TERRE
13,129,TERRE
13,130,TERRE
13,131,TERRE
13,132,TERRE
13,133,TERRE
13,134,TERRE
14,0,TERRE
14,87,TERRE
14,88,TERRE
14,89,TERRE
14,90,TERRE
14,91,TERRE
14,92,TERRE
14,93,TERRE
14,94,TERRE
14,95,TERRE
14,96,TERRE
14,97,TERRE
14,98,TERRE
14,99,TERRE
14,100,TERRE
14,101,TERRE
14,102,TERRE
14,103,TERRE
14,104,TERRE
14,105,TERRE
14,106,TERRE
14,107,TERRE
14,108,TERRE
14,109,TERRE
14,110,TERRE
14,111,TERRE
14,112,TERRE
14,113,TERRE
14,114,TERRE
14,115,TERRE
14,116,TERRE
14,117,TERRE
14,118,TERRE
14,119,TERRE
14,120,TERRE
14,125,TERRE
14,126,TERRE
14,127,TERRE
14,128,TERRE
14,129,TERRE
14,130,TERRE
14,131,TERRE
14,132,TERRE
14,133,TERRE
14,134,TERRE
15,0,TERRE
15,85,TERRE
15,86,TERRE
15,87,TERRE
15,88,TERRE
15,89,TERRE
15,90,TERRE
15,91,TERRE
15,92,TERRE
15,93,TERRE
15,94,TERRE
15,95,TERRE
15,96,TERRE
15,97,TERRE
15,98,TERRE
15,99,TERRE
15,100,TERRE
15,101,TERRE
15,102,TERRE
15,103,TERRE
15,104,TERRE
15,105,TERRE
15,106,TERRE
15,107,TERRE
15,108,TERRE
15,109,TERRE
15,110,TERRE
15,111,TERRE
15,112,TERRE
15,113,TERRE
15,114,TERRE
15,115,TERRE
15,116,TERRE
15,117,TERRE
15,118,TERRE
15,119,TERRE
15,125,TERRE
15,126,TERRE
15,127,TERRE
15,128,TERRE
15,129,TERRE
15,130,TERRE
15,131,TERRE
15,132,TERRE
15,133,TERRE
15,134,TERRE
16,0,TERRE
16,84,TERRE
16,85,TERRE
16,86,TERRE
16,87,TERRE
16,88,TERRE
16,89,TERRE
16,90,TERRE
16,91,TERRE
16,92,TERRE
16,93,TERRE
16,94,TERRE
16,95,TERRE
16,96,TERRE
16,97,TERRE
16,98,TERRE
16,99,TERRE
16,100,TERRE
16,101,TERRE
16,102,TERRE
16,103,TERRE
16,104,TERRE
16,105,TERRE
16,106,TERRE
16,107,TERRE
16,108,TERRE
16,109,TERRE
16,110,TERRE
16,111,TERRE
16,112,TERRE
16,113,TERRE
16,114,TERRE
16,115,TERRE
16,116,TERRE
16,117,TERRE
16,118,TERRE
16,125,TERRE
16,126,TERRE
16,127,TERRE
16,128,TERRE
16,129,TERRE
16,130,TERRE
16,131,TERRE
16,132,TERRE
16,133,TERRE
16,134,TERRE
17,0,TERRE
17,84,TERRE
17,85,TERRE
17,86,TERRE
17,87,TERRE
17,88,TERRE
17,89,TERRE
17,90,TERRE
17,91,TERRE
17,92,TERRE
17,93,TERRE
17,94,TERRE
17,95,TERRE
17,96,TERRE
17,97,TERRE
17,98,TERRE
17,99,TERRE
17,100,TERRE
17,101,TERRE
17,102,TERRE
17,103,TERRE
17,104,TERRE
17,105,TERRE
17,106,TERRE
17,107,TERRE
17,108,TERRE
17,109,TERRE
17,110,TERRE
17,111,TERRE
17,112,TERRE
17,113,TERRE
17,114,TERRE
17,115,TERRE
17,116,TERRE
17,125,TERRE
17,126,TERRE
17,127,TERRE
17,128,TERRE
17,129,TERRE
17,130,TERRE
17,131,TERRE
17,132,TERRE
17,133,TERRE
17,134,TERRE
18,0,TERRE
18,84,TERRE
18,85,TERRE
18,86,TERRE
18,87,TERRE
18,88,TERRE
18,89,TERRE
18,90,TERRE
18,91,TERRE
18,92,TERRE
18,93,TERRE
18,94,TERRE
18,95,TERRE
18,96,TERRE
18,97,TERRE
18,98,TERRE
18,99,TERRE
18,100,TERRE
18,101,TERRE
18,102,TERRE
18,103,TERRE
18,104,TERRE
18,105,TERRE
18,106,TERRE
18,107,TERRE
18,108,TERRE
18,109,TERRE
18,110,TERRE
18,111,TERRE
18,112,TERRE
18,113,TERRE
18,114,TERRE
18,115,TERRE
18,116,TERRE
18,126,TERRE
18,127,TERRE
18,128,TERRE
18,129,TERRE
18,130,TERRE
18,131,TERRE
18,132,TERRE
18,133,TERRE
18,134,TERRE
19,0,TERRE
19,84,TERRE
19,85,TERRE
19,86,TERRE
19,87,TERRE
19,88,TERRE
19,89,TERRE
19,90,TERRE
19,91,TERRE
19,92,TERRE
19,93,TERRE
19,94,TERRE
19,95,TERRE
19,96,TERRE
19,97,TERRE
19,98,TERRE
19,99,TERRE
19,100,TERRE
19,101,TERRE
19,102,TERRE
19,103,TERRE
19,104,TERRE
19,105,TERRE
19,106,TERRE
19,107,TERRE
19,108,TERRE
19,109,TERRE
19,110,TERRE
19,111,TERRE
19,112,TERRE
19,113,TERRE
19,114,TERRE
19,115,TERRE
19,127,TERRE
19,128,TERRE
19,129,TERRE
19,130,TERRE
19,131,TERRE
19,132,TERRE
19,133,TERRE
19,134,TERRE
20,0,TERRE
20,83,TERRE
20,84,TERRE
20,85,TERRE
20,86,TERRE
20,87,TERRE
20,88,TERRE
20,89,TERRE
20,90,TERRE
20,91,TERRE
20,92,TERRE
20,93,TERRE
20,94,TERRE
20,95,TERRE
20,96,TERRE
20,97,TERRE
20,98,TERRE
20,99,TERRE
20,100,TERRE
20,101,TERRE
20,102,TERRE
20,103,TERRE
20,104,TERRE
20,105,TERRE
20,106,TERRE
20,107,TERRE
20,108,TERRE
20,109,TERRE
20,110,TERRE
20,111,TERRE
20,112,TERRE
20,113,TERRE
20,114,TERRE
20,115,TERRE
20,116,TERRE
20,117,TERRE
20,118,TERRE
20,125,TERRE
20,126,TERRE
20,127,TERRE
20,128,TERRE
20,129,TERRE
20,130,TERRE
20,131,TERRE
20,132,TERRE
20,133,TERRE
20,134,TERRE
21,0,TERRE
21,83,TERRE
21,84,TERRE
21,85,TERRE
21,86,TERRE
21,87,TERRE
21,88,TERRE
21,89,TERRE
21,90,TERRE
21,91,TERRE
21,92,TERRE
21,93,TERRE
21,94,TERRE
21,95,TERRE
21,96,TERRE
21,97,TERRE
21,98,TERRE
21,99,TERRE
21,100,TERRE
21,101,TERRE
21,102,TERRE
21,103,TERRE
21,104,TERRE
21,105,TERRE
21,106,TERRE
21,107,TERRE
21,108,TERRE
21,109,TERRE
21,110,TERRE
21,111,TERRE
21,112,TERRE
21,113,TERRE
21,114,TERRE
21,115,TERRE
21,116,TERRE
21,117,TERRE
21,118,TERRE
21,119,TERRE
21,120,TERRE
21,126,TERRE
21,127,TERRE
21,128,TERRE
21,129,TERRE
21,130,TERRE
21,131,TERRE
21,132,TERRE
21,133,TERRE
21,134,TERRE
22,0,TERRE
22,57,TERRE
22,84,TERRE
22,85,TERRE
22,86,TERRE
22,87,TERRE
22,88,TERRE
22,89,TERRE
22,90,TERRE
22,91,TERRE
22,92,TERRE
22,93,TERRE
22,94,TERRE
22,95,TERRE
22,96,TERRE
22,97,TERRE
22,98,TERRE
22,99,TERRE
22,100,TERRE
22,101,TERRE
22,102,TERRE
22,103,TERRE
22,104,TERRE
22,105,TERRE
22,106,TERRE
22,107,TERRE
22,108,TERRE
22,109,TERRE
22,110,TERRE
22,111,TERRE
22,112,TERRE
22,113,TERRE
22,114,TERRE
22,115,TERRE
22,116,TERRE
22,117,TERRE
22,118,TERRE
22,119,TERRE
22,120,TERRE
22,121,TERRE
22,128,TERRE
22,129,TERRE
22,130,TERRE
22,132,TERRE
22,133,TERRE
22,134,TERRE
23,0,TERRE
23,55,TERRE
23,56,TERRE
23,57,TERRE
23,58,TERRE
23,59,TERRE
23,86,TERRE
23,87,TERRE
23,88,TERRE
23,89,TERRE
23,90,TERRE
23,91,TERRE
23,92,TERRE
23,93,TERRE
23,94,TERRE
23,95,TERRE
23,96,TERRE
23,97,TERRE
23,98,TERRE
23,99,TERRE
23,100,TERRE
23,101,TERRE
23,102,TERRE
23,105,TERRE
23,106,TERRE
23,107,TERRE
23,108,TERRE
23,109,TERRE
23,110,TERRE
23,111,TERRE
23,112,TERRE
23,113,TERRE
23,114,TERRE
23,115,TERRE
23,116,TERRE
23,117,TERRE
23,118,TERRE
23,119,TERRE
23,120,TERRE
24,0,TERRE
24,55,TERRE
24,57,TERRE
24,58,TERRE
24,59,TERRE
24,60,TERRE
24,85,TERRE
24,86,TERRE
24,87,TERRE
24,88,TERRE
24,89,TERRE
24,90,TERRE
24,91,TERRE
24,92,TERRE
24,93,TERRE
24,94,TERRE
24,95,TERRE
24,96,TERRE
24,97,TERRE
24,100,TERRE
24,101,TERRE
24,102,TERRE
24,103,TERRE
24,106,TERRE
24,107,TERRE
24,108,TERRE
24,109,TERRE
24,110,TERRE
24,111,TERRE
24,112,TERRE
24,113,TERRE
24,114,TERRE
24,115,TERRE
24,116,TERRE
24,117,TERRE
24,131,TERRE
24,132,TERRE
24,134,TERRE
25,0,TERRE
25,54,TERRE
25,55,TERRE
25,56,TERRE
25,57,TERRE
25,58,TERRE
25,59,TERRE
25,60,TERRE
25,61,TERRE
25,85,TERRE
25,86,TERRE
25,87,TERRE
25,88,TERRE
25,89,TERRE
25,90,TERRE
25,91,TERRE
25,92,TERRE
25,93,TERRE
25,94,TERRE
25,95,TERRE
25,100,TERRE
25,101,TERRE
25,102,TERRE
25,103,TERRE
25,104,TERRE
25,105,TERRE
25,106,TERRE
25,107,TERRE
25,108,TERRE
25,109,TERRE
25,110,TERRE
25,111,TERRE
25,112,TERRE
25,113,TERRE
25,114,TERRE
25,115,TERRE
25,116,TERRE
25,129,TERRE
25,130,TERRE
25,131,TERRE
25,132,TERRE
25,133,TERRE
25,134,TERRE
26,0,TERRE
26,49,TERRE
26,50,TERRE
26,53,TERRE
26,54,TERRE
26,55,TERRE
26,56,TERRE
26,57,TERRE
26,58,TERRE
26,59,TERRE
26,88,TERRE
26,89,TERRE
26,90,TERRE
26,91,TERRE
26,100,TERRE
26,101,TERRE
26,102,TERRE
26,103,TERRE
26,104,TERRE
26,105,TERRE
26,106,TERRE
26,107,TERRE
26,108,TERRE
26,109,TERRE
26,110,TERRE
26,111,TERRE
26,112,TERRE
26,113,TERRE
26,114,TERRE
26,115,TERRE
26,121,TERRE
26,122,TERRE
26,129,TERRE
26,130,TERRE
26,132,TERRE
27,0,TERRE
27,47,TERRE
27,48,TERRE
27,49,TERRE
27,50,TERRE
27,51,TERRE
27,53,TERRE
27,54,TERRE
27,55,TERRE
27,56,TERRE
27,57,TERRE
27,58,TERRE
27,59,TERRE
27,60,TERRE
27,61,TERRE
27,62,TERRE
27,63,TERRE
27,95,TERRE
27,101,TERRE
27,102,TERRE
27,103,TERRE
27,104,TERRE
27,105,TERRE
27,106,TERRE
27,107,TERRE
27,108,TERRE
27,109,TERRE
27,110,TERRE
27,111,TERRE
27,112,TERRE
27,113,TERRE
27,114,TERRE
27,115,TERRE
27,116,TERRE
27,118,TERRE
27,119,TERRE
27,120,TERRE
27,121,TERRE
28,0,TERRE
28,47,TERRE
28,48,TERRE
28,50,TERRE
28,51,TERRE
28,52,TERRE
28,53,TERRE
28,54,TERRE
28,55,TERRE
28,56,TERRE
28,57,TERRE
28,58,TERRE
28,59,TERRE
28,60,TERRE
28,61,TERRE
28,62,TERRE
28,63,TERRE
28,92,TERRE
28,93,TERRE
28,94,TERRE
28,95,TERRE
28,96,TERRE
28,103,TERRE
28,104,TERRE
28,105,TERRE
28,106,TERRE
28,107,TERRE
28,108,TERRE
28,109,TERRE
28,110,TERRE
28,111,TERRE
28,112,TERRE
28,113,TERRE
28,114,TERRE
28,115,TERRE
28,116,TERRE
28,119,TERRE
28,120,TERRE
28,121,TERRE
28,127,TERRE
28,128,TERRE
28,129,TERRE
28,130,TERRE
28,131,TERRE
28,134,TERRE
29,0,TERRE
29,51,TERRE
29,52,TERRE
29,53,TERRE
29,54,TERRE
29,55,TERRE
29,56,TERRE
29,57,TERRE
29,58,TERRE
29,59,TERRE
29,60,TERRE
29,61,TERRE
29,62,TERRE
29,91,TERRE
29,92,TERRE
29,93,TERRE
29,94,TERRE
29,95,TERRE
29,96,TERRE
29,104,TERRE
29,105,TERRE
29,106,TERRE
29,107,TERRE
29,108,TERRE
29,109,TERRE
29,110,TERRE
29,111,TERRE
29,112,TERRE
29,113,TERRE
29,114,TERRE
29,115,TERRE
29,116,TERRE
29,126,TERRE
29,127,TERRE
29,128,TERRE
29,129,TERRE
29,130,TERRE
29,131,TERRE
29,132,TERRE
29,133,TERRE
29,134,TERRE
30,0,TERRE
30,49,TERRE
30,50,TERRE
30,51,TERRE
30,52,TERRE
30,53,TERRE
30,54,TERRE
30,55,TERRE
30,56,TERRE
30,57,TERRE
30,58,TERRE
30,59,TERRE
30,60,TERRE
30,61,TERRE
30,91,TERRE
30,92,TERRE
30,93,TERRE
30,94,TERRE
30,95,TERRE
30,96,TERRE
30,97,TERRE
30,98,TERRE
30,104,TERRE
30,105,TERRE
30,106,TERRE
30,107,TERRE
30,108,TERRE
30,109,TERRE
30,110,TERRE
30,111,TERRE
30,112,TERRE
30,113,TERRE
30,114,TERRE
30,115,TERRE
30,125,TERRE
30,126,TERRE
30,127,TERRE
30,128,TERRE
30,129,TERRE
30,130,TERRE
30,131,TERRE
30,132,TERRE
30,133,TERRE
30,134,TERRE
31,0,TERRE
31,51,TERRE
31,52,TERRE
31,53,TERRE
31,54,TERRE
31,55,TERRE
31,56,TERRE
31,57,TERRE
31,58,TERRE
31,59,TERRE
31,60,TERRE
31,61,TERRE
31,62,TERRE
31,63,TERRE
31,90,TERRE
31,91,TERRE
31,92,TERRE
31,93,TERRE
31,94,TERRE
31,95,TERRE
31,96,TERRE
31,97,TERRE
31,99,TERRE
31,100,TERRE
31,101,TERRE
31,102,TERRE
31,104,TERRE
31,105,TERRE
31,106,TERRE
31,107,TERRE
31,108,TERRE
31,109,TERRE
31,125,TERRE
31,126,TERRE
31,127,TERRE
31,128,TERRE
31,129,TERRE
31,130,TERRE
31,131,TERRE
31,132,TERRE
31,133,TERRE
31,134,TERRE
32,0,TERRE
32,47,TERRE
32,51,TERRE
32,54,TERRE
32,55,TERRE
32,56,TERRE
32,57,TERRE
32,58,TERRE
32,59,TERRE
32,60,TERRE
32,61,TERRE
32,62,TERRE
32,63,TERRE
32,64,TERRE
32,90,TERRE
32,91,TERRE
32,92,TERRE
32,93,TERRE
32,94,TERRE
32,95,TERRE
32,96,TERRE
32,97,TERRE
32,98,TERRE
32,99,TERRE
32,100,TERRE
32,101,TERRE
32,102,TERRE
32,103,TERRE
32,105,TERRE
32,106,TERRE
32,107,TERRE
32,108,TERRE
32,126,TERRE
32,127,TERRE
32,128,TERRE
32,129,TERRE
32,130,TERRE
32,131,TERRE
32,132,TERRE
32,133,TERRE
32,134,TERRE
33,0,TERRE
33,42,TERRE
33,43,TERRE
33,44,TERRE
33,45,TERRE
33,46,TERRE
33,47,TERRE
33,48,TERRE
33,49,TERRE
33,50,TERRE
33,51,TERRE
33,54,TERRE
33,55,TERRE
33,56,TERRE
33,57,TERRE
33,58,TERRE
33,59,TERRE
33,60,TERRE
33,61,TERRE
33,62,TERRE
33,63,TERRE
33,64,TERRE
33,65,TERRE
33,92,TERRE
33,93,TERRE
33,94,TERRE
33,96,TERRE
33,97,TERRE
33,100,TERRE
33,101,TERRE
33,102,TERRE
33,103,TERRE
33,108,TERRE
33,125,TERRE
33,126,TERRE
33,127,TERRE
33,128,TERRE
33,129,TERRE
33,130,TERRE
33,131,TERRE
33,132,TERRE
33,133,TERRE
33,134,TERRE
34,0,TERRE
34,42,TERRE
34,43,TERRE
34,44,TERRE
34,45,TERRE
34,46,TERRE
34,47,TERRE
34,48,TERRE
34,49,TERRE
34,50,TERRE
34,51,TERRE
34,55,TERRE
34,56,TERRE
34,57,TERRE
34,58,TERRE
34,59,TERRE
34,60,TERRE
34,61,TERRE
34,62,TERRE
34,63,TERRE
34,64,TERRE
34,65,TERRE
34,66,TERRE
34,91,TERRE
34,92,TERRE
34,93,TERRE
34,94,TERRE
34,95,TERRE
34,96,TERRE
34,97,TERRE
34,100,TERRE
34,101,TERRE
34,115,TERRE
34,116,TERRE
34,117,TERRE
